Airline name ,Travel Time,Number of Stoppage(s),Ticket price(Dollar),Departure Airport,Departure Time,1st Stoppage Waiting Time,1st Stoppage,2nd Stoppage Waiting Time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date
Multiple,30:45:00,2,1104.0,EWR,06:00:00,3h 20m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-08
Multiple,30:45:00,2,1104.0,LGA,06:00:00,1h 21m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-08
Multiple,31:22:00,2,1104.0,EWR,05:23:00,2h 2m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-08
Multiple,39:55:00,2,1104.0,EWR,20:50:00,11h 7m,SFO,4h 15m,NRT,,,BKK,23:45:00,04-09
Multiple,40:30:00,2,1104.0,LGA,20:15:00,10h 53m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,41:17:00,2,1104.0,EWR,19:28:00,11h 47m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Emirates,20:35:00,1,1107.0,JFK,11:20:00,1h 50m,DXB,,,,,BKK,18:55:00,04-08
Emirates,21:35:00,1,1107.0,JFK,23:00:00,2h 45m,DXB,,,,,BKK,07:35:00,04-09
Emirates,26:15:00,1,1107.0,JFK,23:00:00,7h 5m,DXB,,,,,BKK,12:15:00,04-09
Multiple,43:30:00,2,1108.0,LGA,09:00:00,7h 7m,ORD,13h 45m,HND,,,BKK,15:30:00,04-09
Ethiopian,28:30:00,1,1114.0,EWR,21:45:00,2h 30m,ADD,,,,,BKK,13:15:00,04-09
United,39:45:00,2,1115.0,LGA,21:00:00,13h 4m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
United,42:46:00,2,1115.0,LGA,17:59:00,16h 15m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
United,43:46:00,2,1115.0,LGA,16:59:00,17h 15m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Emirates,25:20:00,1,1117.0,EWR,23:55:00,3h 15m,DXB,,,,,BKK,12:15:00,04-09
Emirates,26:5:00,1,1117.0,EWR,23:55:00,4h 10m,DXB,,,,,BKK,13:00:00,04-09
Emirates,27:0:00,1,1117.0,JFK,23:00:00,8h 0m,DXB,,,,,BKK,13:00:00,04-09
Emirates,32:0:00,1,1117.0,EWR,23:55:00,10h 5m,DXB,,,,,BKK,18:55:00,04-09
Emirates,32:55:00,1,1117.0,JFK,23:00:00,13h 55m,DXB,,,,,BKK,18:55:00,04-09
Emirates,33:15:00,1,1117.0,JFK,11:20:00,14h 40m,DXB,,,,,BKK,07:35:00,04-09
Emirates,37:55:00,1,1117.0,JFK,11:20:00,19h 0m,DXB,,,,,BKK,12:15:00,04-09
Emirates,38:40:00,1,1117.0,JFK,11:20:00,19h 55m,DXB,,,,,BKK,13:00:00,04-09
Emirates,44:40:00,1,1117.0,EWR,23:55:00,22h 55m,DXB,,,,,BKK,07:35:00,04-10
Multiple,43:1:00,2,1123.0,EWR,17:44:00,13h 31m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,45:17:00,2,1123.0,EWR,15:28:00,15h 51m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,46:35:00,2,1123.0,EWR,14:10:00,17h 20m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,43:25:00,2,1123.0,LGA,17:20:00,13h 48m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,45:5:00,2,1123.0,LGA,15:40:00,15h 28m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,47:5:00,2,1123.0,LGA,13:40:00,17h 37m,IAH,5h 0m,NRT,,,BKK,23:45:00,04-09
Delta,23:15:00,1,1123.0,JFK,13:35:00,1h 50m,ICN,,,,,BKK,23:50:00,04-08
Delta,36:40:00,1,1123.0,JFK,13:35:00,15h 35m,ICN,,,,,BKK,13:15:00,04-09
Multiple,23:15:00,1,1124.0,JFK,13:35:00,1h 50m,ICN,,,,,BKK,23:50:00,04-08
Multiple,36:40:00,1,1124.0,JFK,13:35:00,15h 35m,ICN,,,,,BKK,13:15:00,04-09
Multiple,38:46:00,2,1125.0,EWR,21:59:00,12h 19m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,39:45:00,2,1125.0,LGA,21:00:00,13h 4m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,40:16:00,2,1125.0,EWR,20:29:00,12h 50m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Multiple,42:15:00,2,1125.0,EWR,18:30:00,14h 49m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Multiple,43:31:00,2,1125.0,EWR,17:14:00,16h 11m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Multiple,45:5:00,2,1125.0,EWR,15:40:00,17h 46m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Multiple,46:41:00,2,1125.0,EWR,14:04:00,19h 25m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Multiple,42:16:00,2,1125.0,LGA,18:29:00,14h 51m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Multiple,44:16:00,2,1125.0,LGA,16:29:00,16h 51m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Multiple,46:25:00,2,1125.0,LGA,14:20:00,19h 0m,DEN,4h 20m,NRT,,,BKK,23:45:00,04-09
Korean,23:15:00,1,1125.0,JFK,13:35:00,1h 50m,ICN,,,,,BKK,23:50:00,04-08
Korean,36:40:00,1,1125.0,JFK,13:35:00,15h 35m,ICN,,,,,BKK,13:15:00,04-09
Delta,24:57:00,2,1128.0,LGA,09:48:00,1h 10m,DTW,50m,ICN,,,BKK,21:45:00,04-08
Delta,26:20:00,2,1128.0,LGA,08:25:00,2h 6m,ORD,1h 10m,ICN,,,BKK,21:45:00,04-08
Delta,26:40:00,2,1128.0,JFK,08:05:00,2h 27m,ORD,1h 10m,ICN,,,BKK,21:45:00,04-08
Delta,26:50:00,2,1128.0,JFK,10:00:00,1h 50m,BOS,2h 0m,ICN,,,BKK,23:50:00,04-08
Delta,27:2:00,2,1128.0,LGA,09:48:00,1h 10m,DTW,2h 25m,ICN,,,BKK,23:50:00,04-08
Delta,27:20:00,2,1128.0,JFK,09:30:00,2h 20m,IAD,1h 50m,ICN,,,BKK,23:50:00,04-08
Delta,27:30:00,2,1128.0,LGA,07:15:00,3h 21m,ORD,1h 10m,ICN,,,BKK,21:45:00,04-08
Delta,27:45:00,2,1128.0,JFK,07:00:00,4h 1m,DTW,50m,ICN,,,BKK,21:45:00,04-08
Delta,28:20:00,2,1128.0,JFK,08:30:00,3h 14m,BOS,2h 0m,ICN,,,BKK,23:50:00,04-08
Delta,28:25:00,2,1128.0,LGA,08:25:00,2h 6m,ORD,2h 45m,ICN,,,BKK,23:50:00,04-08
Delta,28:45:00,2,1128.0,LGA,06:00:00,5h 15m,DTW,50m,ICN,,,BKK,21:45:00,04-08
Delta,28:45:00,2,1128.0,JFK,08:05:00,2h 27m,ORD,2h 45m,ICN,,,BKK,23:50:00,04-08
Delta,29:50:00,2,1128.0,JFK,07:00:00,4h 1m,DTW,2h 25m,ICN,,,BKK,23:50:00,04-08
Delta,29:50:00,2,1128.0,JFK,07:00:00,2h 10m,LAX,1h 55m,ICN,,,BKK,23:50:00,04-08
Korean,24:58:00,2,1131.0,EWR,09:47:00,1h 12m,DTW,50m,ICN,,,BKK,21:45:00,04-08
Delta,38:11:00,2,1140.0,JFK,22:39:00,13h 8m,BOS,2h 0m,ICN,,,BKK,23:50:00,04-09
Korean,37:56:00,2,1142.0,JFK,22:39:00,13h 8m,BOS,2h 10m,ICN,,,BKK,23:35:00,04-09
American,33:45:00,2,1148.0,LGA,08:15:00,1h 16m,DFW,8h 50m,HND,,,BKK,05:00:00,04-09
Gulf Air Company,28:26:00,2,1189.0,JFK,18:04:00,3h 40m,LHR,4h 5m,BAH,,,BKK,09:30:00,04-09
American,34:35:00,1,1195.0,JFK,21:30:00,14h 55m,DOH,,,,,BKK,19:05:00,04-09
Turkish,23:50:00,1,1233.0,JFK,19:30:00,4h 30m,IST,,,,,BKK,06:20:00,04-09
American,30:6:00,2,1242.0,EWR,13:59:00,1h 37m,DFW,2h 25m,DOH,,,BKK,07:05:00,04-09
Royal Jordanian,30:35:00,1,1250.0,JFK,21:40:00,10h 55m,AMM,,,,,BKK,15:15:00,04-09
Emirates,26:55:00,1,1331.0,JFK,22:20:00,4h 40m,DXB,,,,,BKK,12:15:00,04-09
Emirates,27:40:00,1,1331.0,JFK,22:20:00,5h 35m,DXB,,,,,BKK,13:00:00,04-09
Emirates,33:35:00,1,1331.0,JFK,22:20:00,11h 30m,DXB,,,,,BKK,18:55:00,04-09
American,35:40:00,1,1332.0,JFK,20:25:00,15h 55m,DOH,,,,,BKK,19:05:00,04-09
Multiple,35:40:00,1,1332.0,JFK,20:25:00,15h 55m,DOH,,,,,BKK,19:05:00,04-09
Singapore,55:5:00,2,1340.0,EWR,16:55:00,14h 15m,SEA,16h 0m,SIN,,,BKK,11:00:00,04-10
Qatar,34:35:00,1,1344.0,JFK,21:30:00,14h 55m,DOH,,,,,BKK,19:05:00,04-09
Finnair,43:30:00,1,1400.0,JFK,22:55:00,23h 45m,HEL,,,,,BKK,05:25:00,04-10
Japan,58:5:00,2,1417.0,EWR,07:55:00,13h 51m,LAX,20h 0m,HND,,,BKK,05:00:00,04-10
Japan,58:5:00,2,1417.0,EWR,07:55:00,23h 20m,LAX,10h 25m,HND,,,BKK,05:00:00,04-10
Qatar,24:50:00,2,1425.0,LGA,19:15:00,1h 49m,BOS,2h 30m,DOH,,,BKK,07:05:00,04-09
Qatar,25:25:00,2,1425.0,EWR,18:40:00,2h 15m,BOS,2h 30m,DOH,,,BKK,07:05:00,04-09
Gulf Air Company,29:0:00,2,1443.0,JFK,17:30:00,3h 45m,CDG,3h 40m,BAH,,,BKK,09:30:00,04-09
Multiple,33:40:00,1,1447.0,EWR,17:30:00,14h 50m,MUC,,,,,BKK,14:10:00,04-09
American,29:35:00,2,1503.0,LGA,14:30:00,3h 42m,ORD,2h 25m,DOH,,,BKK,07:05:00,04-09
American,39:20:00,1,1504.0,JFK,13:20:00,18h 40m,HND,,,,,BKK,15:40:00,04-09
American,23:30:00,1,1505.0,JFK,12:30:00,2h 40m,NRT,,,,,BKK,23:00:00,04-08
Qatar,24:0:00,1,1510.0,JFK,20:05:00,4h 10m,DOH,,,,,BKK,07:05:00,04-09
Qatar,28:40:00,1,1510.0,JFK,21:30:00,9h 0m,DOH,,,,,BKK,13:10:00,04-09
Qatar,29:15:00,1,1510.0,JFK,20:05:00,9h 35m,DOH,,,,,BKK,12:20:00,04-09
Qatar,30:5:00,1,1510.0,JFK,20:05:00,10h 15m,DOH,,,,,BKK,13:10:00,04-09
Japan,39:20:00,1,1511.0,JFK,13:20:00,18h 40m,HND,,,,,BKK,15:40:00,04-09
Japan,23:30:00,1,1512.0,JFK,12:30:00,2h 40m,NRT,,,,,BKK,23:00:00,04-08
Turkish,28:15:00,1,1542.0,JFK,00:10:00,8h 55m,IST,,,,,BKK,15:25:00,04-08
Turkish,28:15:00,1,1542.0,EWR,00:10:00,8h 40m,IST,,,,,BKK,15:25:00,04-08
Turkish,30:30:00,1,1542.0,JFK,12:50:00,11h 10m,IST,,,,,BKK,06:20:00,04-09
Turkish,43:10:00,1,1542.0,EWR,00:10:00,23h 45m,IST,,,,,BKK,06:20:00,04-09
Japan,44:45:00,2,1581.0,EWR,07:55:00,2h 17m,LAX,17h 50m,HND,,,BKK,15:40:00,04-09
Singapore,25:55:00,1,1599.0,JFK,20:55:00,1h 30m,SIN,,,,,BKK,09:50:00,04-09
Singapore,27:5:00,1,1599.0,JFK,20:55:00,2h 40m,SIN,,,,,BKK,11:00:00,04-09
Singapore,30:25:00,1,1599.0,JFK,20:55:00,6h 0m,SIN,,,,,BKK,14:20:00,04-09
Singapore,30:45:00,1,1599.0,JFK,20:55:00,6h 20m,SIN,,,,,BKK,14:40:00,04-09
Singapore,32:50:00,1,1599.0,JFK,20:55:00,8h 35m,SIN,,,,,BKK,16:45:00,04-09
Singapore,33:30:00,1,1599.0,JFK,20:55:00,9h 10m,SIN,,,,,BKK,17:25:00,04-09
Singapore,35:5:00,1,1599.0,JFK,20:55:00,10h 40m,SIN,,,,,BKK,19:00:00,04-09
Singapore,35:30:00,1,1599.0,JFK,20:55:00,11h 0m,SIN,,,,,BKK,19:25:00,04-09
Singapore,48:20:00,1,1599.0,JFK,20:55:00,23h 40m,SIN,,,,,BKK,08:15:00,04-10
Iberia,25:35:00,2,1655.0,JFK,23:45:00,2h 45m,BCN,1h 40m,DOH,,,BKK,12:20:00,04-09
Iberia,26:25:00,2,1655.0,JFK,23:45:00,2h 45m,BCN,2h 30m,DOH,,,BKK,13:10:00,04-09
American,28:40:00,1,1665.0,JFK,13:20:00,8h 10m,HND,,,,,BKK,05:00:00,04-09
United,31:5:00,1,1665.0,EWR,10:30:00,10h 30m,HND,,,,,BKK,04:35:00,04-09
United,25:5:00,1,1666.0,EWR,11:40:00,4h 30m,NRT,,,,,BKK,23:45:00,04-08
United,31:5:00,2,1669.0,EWR,10:30:00,42m,IAD,8h 40m,HND,,,BKK,04:35:00,04-09
United,31:16:00,2,1669.0,LGA,10:19:00,40m,IAD,8h 40m,HND,,,BKK,04:35:00,04-09
United,31:18:00,2,1669.0,EWR,10:17:00,1h 18m,ORD,8h 10m,HND,,,BKK,04:35:00,04-09
United,31:35:00,2,1669.0,LGA,10:00:00,1h 32m,ORD,8h 10m,HND,,,BKK,04:35:00,04-09
United,32:35:00,2,1669.0,LGA,09:00:00,2h 32m,ORD,8h 10m,HND,,,BKK,04:35:00,04-09
United,33:35:00,2,1669.0,LGA,08:00:00,3h 32m,ORD,8h 10m,HND,,,BKK,04:35:00,04-09
United,33:50:00,2,1669.0,EWR,07:45:00,3h 49m,ORD,8h 10m,HND,,,BKK,04:35:00,04-09
United,34:35:00,2,1669.0,LGA,07:00:00,4h 6m,IAD,8h 40m,HND,,,BKK,04:35:00,04-09
United,35:11:00,2,1669.0,EWR,06:24:00,4h 57m,IAD,8h 40m,HND,,,BKK,04:35:00,04-09
United,35:35:00,2,1669.0,EWR,06:00:00,5h 35m,ORD,8h 10m,HND,,,BKK,04:35:00,04-09
United,35:35:00,2,1669.0,LGA,06:00:00,5h 32m,ORD,8h 10m,HND,,,BKK,04:35:00,04-09
United,35:35:00,2,1669.0,LGA,06:00:00,5h 6m,IAD,8h 40m,HND,,,BKK,04:35:00,04-09
Multiple,27:30:00,1,1670.0,JFK,14:05:00,6h 50m,HND,,,,,BKK,04:35:00,04-09
Multiple,38:25:00,1,1670.0,JFK,14:05:00,17h 35m,HND,,,,,BKK,15:30:00,04-09
Japan,28:40:00,1,1672.0,JFK,13:20:00,8h 10m,HND,,,,,BKK,05:00:00,04-09
Multiple,44:45:00,2,1674.0,EWR,20:50:00,10h 17m,SFO,10h 10m,HND,,,BKK,04:35:00,04-10
Multiple,26:25:00,2,1679.0,EWR,15:10:00,58m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,27:35:00,2,1679.0,LGA,14:00:00,1h 57m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,28:25:00,2,1679.0,EWR,13:10:00,3h 4m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,28:35:00,2,1679.0,LGA,13:00:00,2h 57m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,31:40:00,2,1679.0,EWR,20:50:00,1h 17m,SFO,5h 50m,HND,,,BKK,15:30:00,04-09
Multiple,32:35:00,2,1679.0,LGA,09:00:00,7h 7m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,33:35:00,2,1679.0,LGA,08:00:00,8h 7m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,33:50:00,2,1679.0,EWR,07:45:00,8h 24m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,34:30:00,2,1679.0,EWR,18:00:00,4h 27m,SFO,5h 50m,HND,,,BKK,15:30:00,04-09
Multiple,34:35:00,2,1679.0,LGA,07:00:00,3h 51m,IAD,8h 45m,HND,,,BKK,04:35:00,04-09
Multiple,34:50:00,2,1679.0,EWR,06:45:00,2h 39m,SEA,9h 15m,HND,,,BKK,04:35:00,04-09
Multiple,35:30:00,2,1679.0,EWR,17:00:00,5h 24m,SFO,5h 50m,HND,,,BKK,15:30:00,04-09
Multiple,35:35:00,2,1679.0,LGA,06:00:00,10h 7m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,37:20:00,2,1679.0,EWR,15:10:00,58m,ORD,13h 45m,HND,,,BKK,15:30:00,04-09
Multiple,37:55:00,2,1679.0,EWR,14:35:00,7h 55m,SFO,5h 50m,HND,,,BKK,15:30:00,04-09
Multiple,38:30:00,2,1679.0,LGA,14:00:00,1h 57m,ORD,13h 45m,HND,,,BKK,15:30:00,04-09
Multiple,39:15:00,2,1679.0,EWR,13:15:00,8h 58m,SFO,5h 50m,HND,,,BKK,15:30:00,04-09
Multiple,39:20:00,2,1679.0,EWR,13:10:00,3h 4m,ORD,13h 45m,HND,,,BKK,15:30:00,04-09
Multiple,39:30:00,2,1679.0,LGA,13:00:00,2h 57m,ORD,13h 45m,HND,,,BKK,15:30:00,04-09
Multiple,41:30:00,2,1679.0,EWR,11:00:00,11h 15m,SFO,5h 50m,HND,,,BKK,15:30:00,04-09
Multiple,27:45:00,2,1680.0,LGA,09:00:00,1h 17m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-08
Multiple,28:45:00,2,1680.0,LGA,08:00:00,2h 17m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-08
Multiple,29:0:00,2,1680.0,EWR,07:45:00,2h 34m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-08
Multiple,30:45:00,2,1680.0,LGA,06:00:00,4h 17m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-08
Multiple,45:38:00,2,1687.0,EWR,19:57:00,15h 10m,IAD,8h 40m,HND,,,BKK,04:35:00,04-10
Multiple,46:35:00,2,1687.0,EWR,19:00:00,16h 4m,IAD,8h 40m,HND,,,BKK,04:35:00,04-10
Multiple,45:39:00,2,1687.0,LGA,19:56:00,15h 0m,IAD,8h 40m,HND,,,BKK,04:35:00,04-10
Multiple,46:40:00,2,1687.0,LGA,18:55:00,16h 1m,IAD,8h 40m,HND,,,BKK,04:35:00,04-10
United,43:36:00,2,1688.0,EWR,21:59:00,13h 34m,ORD,8h 10m,HND,,,BKK,04:35:00,04-10
United,43:44:00,2,1689.0,EWR,17:01:00,17h 13m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,45:12:00,2,1693.0,EWR,20:23:00,15h 10m,ORD,8h 10m,HND,,,BKK,04:35:00,04-10
Multiple,46:57:00,2,1693.0,EWR,18:38:00,16h 49m,ORD,8h 10m,HND,,,BKK,04:35:00,04-10
Multiple,44:35:00,2,1693.0,LGA,21:00:00,14h 19m,ORD,8h 10m,HND,,,BKK,04:35:00,04-10
Multiple,46:20:00,2,1693.0,LGA,19:15:00,16h 12m,ORD,8h 10m,HND,,,BKK,04:35:00,04-10
Multiple,47:36:00,2,1693.0,LGA,17:59:00,17h 30m,ORD,8h 10m,HND,,,BKK,04:35:00,04-10
Multiple,43:36:00,2,1698.0,EWR,21:59:00,18h 9m,ORD,3h 0m,HND,,,BKK,04:35:00,04-10
Multiple,40:22:00,2,1699.0,EWR,20:23:00,13h 55m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,42:7:00,2,1699.0,EWR,18:38:00,15h 34m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,43:44:00,2,1699.0,EWR,17:01:00,17h 13m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,41:30:00,2,1699.0,LGA,19:15:00,14h 57m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,42:46:00,2,1699.0,LGA,17:59:00,16h 15m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
Multiple,43:46:00,2,1699.0,LGA,16:59:00,17h 15m,ORD,4h 0m,NRT,,,BKK,23:45:00,04-09
United,42:45:00,2,1707.0,EWR,18:00:00,14h 17m,SFO,4h 15m,NRT,,,BKK,23:45:00,04-09
United,43:45:00,2,1707.0,EWR,17:00:00,15h 14m,SFO,4h 15m,NRT,,,BKK,23:45:00,04-09
Multiple,46:10:00,2,1710.0,EWR,19:25:00,12h 58m,LAX,8h 40m,HND,,,BKK,04:35:00,04-10
Multiple,46:50:00,2,1710.0,EWR,18:45:00,13h 53m,LAX,8h 40m,HND,,,BKK,04:35:00,04-10
Multiple,47:35:00,2,1711.0,EWR,18:00:00,13h 27m,SFO,10h 10m,HND,,,BKK,04:35:00,04-10
Multiple,46:10:00,2,1712.0,EWR,14:35:00,17h 45m,SFO,4h 15m,NRT,,,BKK,23:45:00,04-09
Multiple,47:30:00,2,1712.0,EWR,13:15:00,18h 48m,SFO,4h 15m,NRT,,,BKK,23:45:00,04-09
Korean,23:0:00,1,1713.0,JFK,13:35:00,2h 0m,ICN,,,,,BKK,23:35:00,04-08
Delta,28:45:00,2,1716.0,JFK,21:30:00,41m,ATL,3h 35m,ICN,,,BKK,13:15:00,04-09
Multiple,43:30:00,2,1716.0,EWR,09:00:00,13h 26m,SFO,5h 50m,HND,,,BKK,15:30:00,04-09
Delta,33:55:00,1,2062.0,JFK,00:50:00,12h 50m,ICN,,,,,BKK,21:45:00,04-08
Delta,36:0:00,1,2062.0,JFK,00:50:00,14h 25m,ICN,,,,,BKK,23:50:00,04-08
Multiple,25:25:00,1,2063.0,JFK,00:50:00,4h 10m,ICN,,,,,BKK,13:15:00,04-08
Multiple,33:55:00,1,2063.0,JFK,00:50:00,12h 50m,ICN,,,,,BKK,21:45:00,04-08
Korean,25:25:00,1,2064.0,JFK,00:50:00,4h 10m,ICN,,,,,BKK,13:15:00,04-08
Korean,33:55:00,1,2064.0,JFK,00:50:00,12h 50m,ICN,,,,,BKK,21:45:00,04-08
Korean,35:45:00,1,2064.0,JFK,00:50:00,14h 35m,ICN,,,,,BKK,23:35:00,04-08
Korean,36:0:00,1,2064.0,JFK,00:50:00,14h 25m,ICN,,,,,BKK,23:50:00,04-08
United,27:30:00,1,2066.0,JFK,14:05:00,6h 50m,HND,,,,,BKK,04:35:00,04-09
Multiple,38:25:00,1,2071.0,JFK,14:05:00,17h 35m,HND,,,,,BKK,15:30:00,04-09
ANA All Nippon,27:30:00,1,2076.0,JFK,14:05:00,6h 50m,HND,,,,,BKK,04:35:00,04-09
ANA All Nippon,38:25:00,1,2076.0,JFK,14:05:00,17h 35m,HND,,,,,BKK,15:30:00,04-09
ANA All Nippon,25:5:00,1,2077.0,EWR,11:40:00,4h 30m,NRT,,,,,BKK,23:45:00,04-08
Multiple,26:30:00,2,2080.0,LGA,15:05:00,1h 2m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Multiple,30:6:00,2,2080.0,EWR,11:29:00,4h 45m,ORD,3h 0m,HND,,,BKK,04:35:00,04-09
Etihad,16:5:00,1,542.0,LHR,21:55:00,2h 45m,AUH,,,,,JFK,20:00:00,04-08
Etihad,17:5:00,1,542.0,LHR,20:55:00,3h 45m,AUH,,,,,JFK,20:00:00,04-08
Etihad,23:10:00,1,542.0,LHR,14:50:00,9h 50m,AUH,,,,,JFK,20:00:00,04-08
Etihad,28:25:00,1,542.0,LHR,21:55:00,15h 5m,AUH,,,,,JFK,08:20:00,04-09
Etihad,29:25:00,1,542.0,LHR,20:55:00,16h 5m,AUH,,,,,JFK,08:20:00,04-09
Etihad,35:30:00,1,542.0,LHR,14:50:00,22h 10m,AUH,,,,,JFK,08:20:00,04-09
Etihad,16:50:00,1,579.0,LHR,09:30:00,3h 30m,AUH,,,,,EWR,08:20:00,04-08
Etihad,28:30:00,1,579.0,LHR,09:30:00,15h 10m,AUH,,,,,EWR,20:00:00,04-08
Etihad,31:35:00,1,579.0,LHR,21:55:00,15h 25m,AUH,,,,,EWR,11:30:00,04-09
Etihad,32:35:00,1,579.0,LHR,20:55:00,16h 25m,AUH,,,,,JFK,11:30:00,04-09
Gulf Air Company,29:25:00,1,610.0,LHR,22:05:00,16h 0m,BAH,,,,,EWR,09:30:00,04-09
Gulf Air Company,23:30:00,1,617.0,LHR,10:00:00,5h 10m,BAH,,,,,JFK,15:30:00,04-08
Multiple,19:10:00,1,698.0,LHR,19:30:00,3h 10m,SIN,,,,,JFK,20:40:00,04-08
Turkish,35:15:00,1,748.0,LHR,22:10:00,21h 50m,IST,,,,,JFK,15:25:00,04-09
Vistara,33:55:00,1,753.0,LHR,22:20:00,21h 30m,DEL,,,,,JFK,14:15:00,04-09
EVA,11:30:00,1,756.0,LHR,21:35:00,,,,,,,JFK,15:05:00,04-08
KLM-Royal Dutch,30:35:00,1,756.0,LHR,20:55:00,18h 5m,AMS,,,,,EWR,09:30:00,04-09
KLM-Royal Dutch,31:5:00,1,756.0,LHR,20:25:00,18h 30m,AMS,,,,,JFK,09:30:00,04-09
KLM-Royal Dutch,32:15:00,1,756.0,LHR,19:15:00,19h 45m,AMS,,,,,JFK,09:30:00,04-09
Emirates,15:20:00,1,771.0,STN,14:55:00,1h 50m,DXB,,,,,EWR,12:15:00,04-08
Emirates,16:5:00,1,771.0,STN,14:55:00,2h 45m,DXB,,,,,JFK,13:00:00,04-08
Emirates,22:0:00,1,771.0,STN,14:55:00,8h 40m,DXB,,,,,EWR,18:55:00,04-08
Emirates,15:10:00,1,779.0,LGW,21:45:00,2h 5m,DXB,,,,,EWR,18:55:00,04-08
Emirates,15:45:00,1,779.0,LGW,14:30:00,2h 15m,DXB,,,,,EWR,12:15:00,04-08
Emirates,16:30:00,1,779.0,LGW,14:30:00,3h 10m,DXB,,,,,LGA,13:00:00,04-08
KLM-Royal Dutch,30:45:00,1,780.0,LCY,20:45:00,18h 10m,AMS,,,,,LGA,09:30:00,04-09
Emirates,34:40:00,1,781.0,STN,14:55:00,21h 30m,DXB,,,,,EWR,07:35:00,04-09
Emirates,22:25:00,1,789.0,LGW,14:30:00,9h 5m,DXB,,,,,LGA,18:55:00,04-08
Emirates,27:50:00,1,789.0,LGW,21:45:00,14h 55m,DXB,,,,,JFK,07:35:00,04-09
Emirates,32:30:00,1,789.0,LGW,21:45:00,19h 15m,DXB,,,,,EWR,12:15:00,04-09
Emirates,33:15:00,1,789.0,LGW,21:45:00,20h 10m,DXB,,,,,LGA,13:00:00,04-09
Emirates,35:5:00,1,789.0,LGW,14:30:00,21h 55m,DXB,,,,,EWR,07:35:00,04-09
Finnair,15:55:00,1,796.0,LHR,07:30:00,1h 25m,HEL,,,,,EWR,05:25:00,04-08
Finnair,29:15:00,1,796.0,LHR,18:10:00,14h 45m,HEL,,,,,JFK,05:25:00,04-09
Finnair,31:15:00,1,796.0,LHR,16:10:00,16h 45m,HEL,,,,,EWR,05:25:00,04-09
China Southern,34:20:00,1,817.0,LHR,22:10:00,19h 50m,CAN,,,,,JFK,14:30:00,04-09
Emirates,14:10:00,1,822.0,LHR,16:50:00,1h 0m,DXB,,,,,JFK,13:00:00,04-08
Emirates,14:40:00,1,822.0,LHR,22:15:00,1h 35m,DXB,,,,,EWR,18:55:00,04-08
Emirates,16:15:00,1,822.0,LHR,20:40:00,3h 5m,DXB,,,,,JFK,18:55:00,04-08
Turkish,17:35:00,1,831.0,LHR,06:45:00,4h 15m,IST,,,,,JFK,06:20:00,04-08
Emirates,17:5:00,1,832.0,LHR,19:50:00,3h 50m,DXB,,,,,EWR,18:55:00,04-08
